index,text,label
844,"Stallone evicted from Big Brother Jackie Stallone, mother of actor Sylvester, has become the first star to be evicted from Celebrity Big Brother. She and John McCririck faced the public vote on Friday - 67% of people voted to keep the racing pundit in the house. Stallone, 71, appeared not to have enjoyed her time in the house saying: ""I'm a total wreck, I need a vacation, this was a nightmare"". But she was pleased to have patched things up with actress Brigitte Nielsen, her former daughter-in-law. ""That alone was worth $1m,"" she said. Stallone joined the Channel 4 show on Monday as a surprise for Nielsen. She was hot favourite to be evicted first, with odds of 1/4 to leave. But McCririck has made some enemies with his outspoken views about women. Ladbrokes spokesman Warren Lush said: ""We may have underestimated the power of the anti-McCririck brigade, but it's so hard to call with him, there are people out there who either love him or hate him, there is no middle ground."" The bookmakers have made former Happy Mondays dancer Bez favourite to win the show at 7/4, while Blazin' Squad singer Kenzie is second at 2/1. ""Bez has wooed the viewers and looks the one to beat, he's kept his nose clean and doesn't take anything too seriously,"" Mr Lush said. Earlier on Friday 15 protesters from the Fathers 4 Justice campaign group were arrested after entering the Big Brother compound at 0300 GMT and throwing fireworks. Feminist icon Germaine Greer quit the show earlier in the week over what she called ""bullying"" tactics used by the programme's producers. The show is currently attracting an average audience of about 4.2 million viewers a night.
",entertainment
845,"MPs issued with Blackberry threat MPs will be thrown out of the Commons if they use Blackberries in the chamber Speaker Michael Martin has ruled. The £200 handheld computers can be used as a phone, pager or to send e-mails. The devices gained new prominence this week after Alastair Campbell used his to accidentally send an expletive-laden message to a Newsnight journalist. Mr Martin revealed some MPs had been using their Blackberries during debates and he also cautioned members against using hidden earpieces. The use of electronic devices in the Commons chamber has long been frowned on. The sound of a mobile phone or a pager can result in a strong rebuke from either the Speaker or his deputies. The Speaker chairs debates in the Commons and is charged with ensuring order in the chamber and enforcing rules and conventions of the House. He or she is always an MP chosen by colleagues who, once nominated, gives up all party political allegiances.
",politics
846,"GM pays $2bn to evade Fiat buyout General Motors of the US is to pay Fiat 1.55bn euros ($2bn; £1.1bn) to get out of a deal which could have forced it to buy the Italian car maker outright. Fiat had sold GM a stake in 2000, as part of a partnership agreement. But Fiat's heavy losses have convinced GM - whose own European operations are in the red - to back away. The pay-off means the two firms will unwind joint ventures, but Fiat will keep supplying diesel engines and the money will allow it to reduce its debt. Fiat's shares on the Milan stock exchange rose 4.5% by 0900 GMT to 6.2 euros, having shot up more than 7% in early trading. ""We now have absolute freedom to design our own future,"" said Fiat chief executive Sergio Marchionne. Analysts said Fiat seemed to have done well out of the deal, although some predictions had expected a 2bn euro pay-off. Fiat is to get 1bn euros immediately, with another 550m to follow within 90 days. The firm is Italy's largest private employer, and a failure to reach an agreement could have had severe consequences for thousands of workers and for the Italian economy. For its part, GM was keen to ward off any criticism that the deal had been a mistake. ""We needed scale in Europe to get costs down, and we were able to do that in working with Fiat,"" said GM chief executive Rick Wagoner. The Fiat-GM alliance came about in 2000 as an alternative to selling Fiat outright. German-US car firm DaimlerChrysler had been willing to buy the firm, but Fiat patriarch Gianni Agnelli did not want to give up control. Instead, GM swapped a 6% stake in itself for 20% of Fiat - and gave Fiat a ""put option"" to sell GM the rest of the car maker between January 2004 and July 2009. But despite the alliance Fiat failed to put itself back on track, continuing to lose money and market share. As a result, the sell-off looked better and better for the Italians - and much worse for GM, which is struggling with its own loss-making European marques Opel and Saab. The relationship soured further after Fiat sold half its finance arm and recapitalised in 2003, halving GM's stake to 10%.
",business
847,"Kelly trails new discipline power Teachers could get more powers to remove unruly pupils from classes under a ""zero tolerance"" drive, Education Secretary Ruth Kelly has suggested. Ms Kelly told the BBC progress had been made against severely disruptive children but parents were still worried about lower level problems. The minister also confirmed she received ""spiritual support"" from the Catholic movement Opus Dei. But she denied her faith meant she would refuse key government jobs. The Conservatives have made school discipline one of their five priority areas in the run-up to the next general election. Ms Kelly is expected to announce her plans on the issue in the next fortnight. She told BBC One's Breakfast with Frost: ""It is really important to support head teachers and teachers in tackling disruption in the classroom. ""We have made huge progress on the really difficult cases, the pupils who have severely disruptive behaviour. ""But quite rightly what teachers are concerned about and what parents are concerned about is that this lower level disruption that goes on in the classroom now is tackled. ""I would like to see the teacher being able to remove disruptive children from the classroom completely and have either alternative provision within the school or indeed off the school and may be working together with other schools in a particular area to provide that provision."" It is thought the plans may distinguish between excluding pupils from schools and taking them out of mainstream classes. Head teachers can currently exclude pupils who commit or threaten violence in school, who sexually abuse pupils or other people, who sell illegal drugs or who have persistent and malicious disruptive behaviour. Ms Kelly entered the Cabinet last month in the reshuffle forced by the resignation of the then Home Secretary David Blunkett. Her links to Opus Dei, which means ""Work of God"" in Latin, have provoked controversy. Critics say the organisation, which adheres strictly to Catholic teachings, is secretive and elitist but its members reject such claims. Asked if she was a member of the group, Ms Kelly said: ""I do have spiritual support from Opus Dei and that is right. ""But those are private spiritual matters and I'm sure you'll respect that politicians are entitled to a private life."" She categorically denied reports that her beliefs on issues such as contraception would make her refuse to serve as a health or international development minister. Her collective responsibility as a Cabinet minister meant she also took responsibility for policies in those areas, she argued. The government has yet to issue its official response to the Tomlinson review, which recommended absorbing existing exam qualifications into a diploma. Ms Kelly said reforms should build on GCSEs and A-levels. Her comments did not impress Tory shadow education secretary Tim Collins. ""Ruth Kelly wants to ditch the Tomlinson report on exam structures but has absolutely no idea what to put in its place,"" he said. ""She also talks of improving discipline but cannot make her mind up how. This is an all talk agenda that lets down children, teachers and parents.""
",politics
848,"Blunkett tells of love and pain David Blunkett has spoken of his love for married publisher Kimberly Quinn for the first time. The home secretary described how it affected his friends and personal life, but said he was a great believer in personal responsibility. Mr Blunkett is taking legal action to gain access to Mrs Quinn's two-year-old son. She denies he is Mr Blunkett's. The interview with BBC Radio Sheffield was made before allegations he fast-tracked a visa for Mrs Quinn's nanny. The allegations, which he has denied, are being investigated by Sir Alan Budd. Mr Blunkett talked about how he fell in love - but that she resisted his desire to go public. In an apparent reference to his court action to gain access to her son, he says he was a great believer in responsibility and consequences, even when they were painful. Mr Blunkett told BBC Radio Sheffield: ""I fell in love with someone and they wouldn't go public and things started to go very badly wrong in the summer, and then the News of the World picked up the story. ""I tried for three years to make something work. ""I haven't spoken about it and I don't intend to. Even in the biography that's being written about me I've ensured that there's as little as possible."" BBC political correspondent Carole Walker said the timing of the broadcast was unlikely to help his efforts to show that he is concentrating on getting on with the job of home secretary. Shadow home secretary David Davis says Mr Blunkett should quit if he is found to have influenced the visa process even indirectly. Reports have claimed Mr Blunkett chaired a meeting to discuss delays in the visa system after he learned of nanny Leoncia Casalme's wait. The Home Office has said it would be up to Sir Alan's inquiry to decide if any such meeting was relevant. Home Office minister Fiona Mactaggart said she hoped Mr Blunkett would survive in his job. ""I work with him every day and I have always been surprised by how focused he is on the job in hand, on working to deal with things,"" she said. She told BBC One's Breakfast with Frost programme: ""He is just really down for the job and I hope he does (survive).""
",politics
849,"Google to scan famous libraries The libraries of five of the world's most important academic institutions are to be digitised by Google. Scanned pages from books in the public domain will then be made available for search and reading online. The full libraries of Michigan and Stanford universities, as well as archives at Harvard, Oxford and the New York Public Library are included. Online pages from scanned books will not have adverts but will have links to online store Amazon, Google said. ""The goal of the project is to unlock the wealth of information that is offline and bring it online,"" said Susan Wojcicki, director of product management at Google. There will also be links to public libraries so that the books can be borrowed. Google will not be paid for providing for the links. It will take six years to digitise the full collection at Michigan, which contains seven million volumes. Users will only have access to extracts and bibliographies of copyrighted works. The New York library is allowing Google to include a small portion of books no longer covered by copyright. Harvard is limiting its participation to 40,000 books, while Oxford wants Google to scan books originally published in the 19th Century and held in the Bodleian Library. A spokeswoman for Oxford University said the digitised books would include novels, poetry, political tracts and art books. ""Important works that are out of print or only available in a few libraries around the world will be made available to everyone,"" she said. About one million books will be scanned by Google, less than 15% of the total collection held in the Bodleian. ""We hope that Oxford's contribution to this project will be of scholarly use, as well as general interest, to people around the world,"" said Reg Carr, director of Oxford University Library Services. ""It's a significant opportunity to bring our material to the rest of the world,"" said Paul LeClerc, president of the New York Public Library. ""It could solve an old problem: If people can't get to us, how can we get to them?"" ""This is the day the world changes,"" said John Wilkin, a University of Michigan librarian working with Google. ""It will be disruptive because some people will worry that this is the beginning of the end of libraries. ""But this is something we have to do to revitalise the profession and make it more meaningful.""
",tech
850,"S Korean consumers spending again South Korea looks set to sustain its revival thanks to renewed private consumption, its central bank says. The country's economy has suffered from an overhang of personal debt after its consumers' credit card spending spree. Card use fell sharply last year, but is now picking up again with a rise in spending of 14.8% year-on-year. ""The economy is now heading upward rather than downward,"" said central bank governor Park Seung. ""The worst seems to have passed."" Mr Park's statement came as the bank decided to keep interest rates at an all-time low of 3.25%. It had cut rates in November to help revive the economy, but rising inflation - reaching 0.7% month-on-month in January - has stopped it from cutting further. Economic growth in 2004 was about 4.7%, with the central bank predicting 4% growth this year. Other indicators are also suggesting that the country is inching back towards economic health. Exports - traditionally the driver for expansion in Asian economies - grew slower in January than at any time in 17 months. But domestic demand seems to be taking up the slack. Consumer confidence has bounced back from a four-year low in January, and retail sales were up 2.1% in December. Credit card debt is falling, with only one in 13 of the 48 million cards now in default - down from one in eight at the end of 2003. One of its biggest card issuers, LG Card, was rescued from collapse in December, having almost imploded under the weight of its customers' bad debts. The government last year tightened the rules for card lending to keep the card glut under control.
",business
851,"Labour pig poster 'anti-Semitic' The Labour Party has been accused of anti-Semitism over a poster depicting Michael Howard and Oliver Letwin - who are both Jewish - as flying pigs. Prospective Tory candidate Andrew Mennear, whose Finchley constituency contains a large Jewish community, branded it ""tasteless"" and offensive. The poster shows the two men's faces superimposed on winged pigs and says ""the day the Tory sums add up"". Labour said the poster was ""not anti-Jewish, but anti-Tory"". It is one of four designs e-mailed to Labour members, who were asked to vote for their favourite. Mr Mennear, who was sent the e-mail by a friend, said he had been ""shocked"" by the image and had shown it to friends who were similarly horrified. He said there was nothing more distasteful for a Jewish person than to be associated with a pig. ""I am not suggesting there is any deliberate intent, but these sort of things can cause great offence. It clearly wasn't thought through. ""It is possible the posters were designed for maximum impact, but this one clearly overstepped the mark and should be withdrawn."" The campaign was particularly insensitive as it had come out at the same time as Holocaust Day, a ""difficult"" time for many Jewish people, Mr Mennear added. A Labour spokesman denied the campaign was anti-Semitic. ""As we said at the time the James report (the Tory backed inquiry into possible public spending savings) was published pigs will fly before the Tory's sums will add up. This poster is making a serious point,"" he said. A Conservative Party spokesman said: ""While the Conservatives are concentrating on the issues that matter to people, such as lower taxes and controlled immigration, it is clear to see that the Labour Party is not. People will not be fooled.""
",politics
852,"Kilroy unveils immigration policy Ex-chatshow host Robert Kilroy-Silk has attacked UK policy on immigration saying Britain's open door approach is hitting low wage ""indigenous"" workers. The Veritas leader said the only people to benefit from immigrants from places like Poland were employers, landlords, members of the 'metropolitan elite'. The MEP said his party would only admit foreigners who were required because they had specific skills to offer. And he argued asylum cost £2bn a year for 14,000 successful applicants. Mr Kilroy-Silk said that worked out at £143,000 per successful asylum seeker. He said Veritas wanted to grant an amnesty for all those in Britain claiming asylum and who have children and deport everyone else. Britain should take its fair share of asylum seekers under the United Nations Convention on Human Rights, he argued. And Mr Kilroy-Silk said he wanted to spend an extra £500m a year to help provide for refugees abroad.
",politics
853,"Hi-tech posters guide commuters Interactive posters are helping Londoners get around the city during the festive season. When interrogated with a mobile phone, the posters pass on a number that people can call to get information about the safest route home. Sited at busy underground stations, the posters are fitted with an infra-red port that can beam information directly to a handset. The posters are part of Transport for London's Safe Travel at Night campaign. The campaign is intended to help Londoners, especially women, avoid trouble on the way home. In particular it aims to cut the number of sexual assaults by drivers of unlicensed minicabs. Nigel Marson, head of group marketing at Transport for London (TfL), said the posters were useful because they work outside the mobile phone networks. ""They can work in previously inaccessible areas such as underground stations which is obviously a huge advantage in a campaign of this sort,"" he said. The posters will automatically beam information to any phone equipped with an IR port that is held close to the glowing red icon on the poster. ""We started with infra-red because there are a huge number IR phones out there,"" said Rachel Harker, spokeswoman for Hypertag which makes the technology fitted to the posters. ""It's a well established technology."" Hypertag is also now making a poster that uses short-range Bluetooth radio technology to swap data. Although the hypertags in the posters only pass on a phone number, Ms Harker said they can pass on almost any form of data including images, ring tones and video clips. She said that there are no figures for how many people are using the posters but a previous campaign run for a cosmetics firm racked up 12,500 interactions. ""Before we ran a campaign there was a big question mark of: 'If we build it will they come?'"" she said. ""Now we know that, yes, they will."" The TfL campaign using the posters will run until Boxing Day.
",tech
854,"EU 'too slow' on economic reforms Most EU countries have failed to put in place policies aimed at making Europe the world's most competitive economy by the end of the decade, a report says. The study, undertaken by the European Commission, sought to assess how far the EU has moved towards meeting its economic targets. In 2000, EU leaders at a summit in Lisbon pledged the European economy would outstrip that of the US by 2010. Their economic targets became known as the Lisbon Agenda. But the Commission report says that, in most EU countries, the pace of economic reform has been too slow, and fulfilling the Lisbon ambitions will be difficult - if not impossible. Only the UK, Finland, Belgium, Denmark, Ireland and the Netherlands have actually followed up policy recommendations. Among the biggest laggards, according to the report, are Greece and Italy. The Lisbon Agenda set out to increase the number of people employed in Europe by encouraging more older people and women to stay in the workforce. It also set out to raise the amount the private sector spends on research and development, while bringing about greater discipline over public spending and debt levels. Combined with high environmental standards and efforts to level the playing field for businesses throughout the EU, the plan was for Europe to become the world's most dynamic economy by 2010. Next week, the Commission will present revised proposals to meet the Lisbon goals. Many people expect the 2010 target to be quietly dropped.
",business
855,"Kilroy-Silk attacked with slurry Euro MP Robert Kilroy-Silk has had a bucket of farm slurry thrown over him by a protester in Manchester. The UK Independence Party member was arriving for a BBC radio show when the attacker emerged from behind a bush. Fellow guest Ruth Kelly MP was also hit by the slurry. Mr Kilroy-Silk said the man, who later disappeared, claimed he was ""doing it in the name of Islam"". In January, Mr Kilroy-Silk quit his BBC One show for remarks he made about Arabs, who he called ""suicide bombers"". Mr Kilroy-Silk had already been taken off air by BBC bosses for the comments, in which he also described Arabs as ""limb-amputators, women repressors"". The remarks prompted outrage among Muslim groups. The slurry attack took place on Friday as Mr Kilroy-Silk and Ms Kelly, a Cabinet Office minister and Bolton West MP, arrived at Manchester High School for Girls for the recording of BBC Radio 4's Any Questions. The police were called but the attacker had disappeared by the time officers arrived. They are treating the incident as assault. The programme's host, Jonathan Dimbleby, later told the audience the MEP had been covered from ""head to toe"". Mr Kilroy-Silk was still able appear to appear on the show after being loaned a change of clothes. He told reporters he was ""very angry"" and planned to press charges if his attacker was caught. He said the man shouted: ""You've offended my religion, I'm doing this in the name of Islam."" ""As I started to turn round a guy tipped a bucket of farmyard muck over me and then threw the rest of it over me and the car,"" Mr Kilroy-Silk said. ""I was totally covered, it was all through my clothes, and it stank to high heaven. It went all inside the car and splattered Ruth Kelly."" A BBC spokesman said: ""He took his seat as Jonathan Dimbleby was introducing the show. Fortunately someone at the school had a change of clothes to let him have."" Greater Manchester Police said people near Mr Kilroy-Silk had also been hit by the waste. Officers took statements at the scene, but no arrests have been made. Police say the suspect ran off after towards Wilmslow Road after committing the offence but is believed to have been driving a red Vauxhall Corsa earlier. The suspect is described as white, aged 30 to 40, with a ginger beard. Police want to hear from anyone who has any information. Mr Kilroy-Silk, an MEP for the East Midlands, resigned the UK Independence Party whip in the European Parliament in October, after criticising UKIP and stating his ambition to be leader. However, he remains a member of the party. He said on Friday he hoped to be elected party leader before Christmas. ""I think that is sufficient time for us to put in process what is necessary... in time for us to fight and have a significant impact upon the General Election."" But a UKIP spokesman said that would be impossible under the party's constitution, which requires 70 days before any leadership ballot can take place.
",politics
856,"UK debut for Kevin Spacey movie Hollywood stars Kevin Spacey and Kate Bosworth attended the British premiere of new film, Beyond the Sea, in London's Leicester Square on Thursday. Spacey, 45, wrote, directed and starred in the film, inspired by the life of 1950s croooner Bobby Darin. ""This is my tribute to someone I think was a remarkable talent,"" said Spacey, who, as Darin, sings all 18 songs on the film soundtrack. Bosworth, 21, plays Darin's wife - real life Hollywood actress Sandra Dee. ""I knew absolutely nothing about Bobby Darin before this film, but now I'm a huge fan,"" said Bosworth, who attended the premiere with British boyfriend Orlando Bloom. ""There is darkness and tragedy in the story, and it was a dream for me to land this part."" Actress Sandra Dee continues to live in Los Angeles as a virtual recluse, but has given her approval to the biopic. ""She called me last week and said she loved it,"" said Spacey, who was joined at the premiere by members of the boy band Westlife. Spacey, a double Oscar-winner, has long been fascinated by the story of singer Bobby Darin. The voice behind Mack the Knife, Dream Lover and Beyond the Sea, fought childhood illness to become one the biggest stars of the 1950s, but died aged 37 from the heart condition that had troubled him all his life. ""Bobby Darin was one of the greatest entertainers the world has ever known, and yet, because he died young, he's been kind of forgotten,"" said Spacey at the premiere. ""Making this film was the most fun I've ever had in my entire life."" The movie also stars British actors Bob Hoskins and Brenda Blethyn, as Darin's mother.
",entertainment
857,"Could rivalry overshadow election? Tony Blair and Gordon Brown are desperately trying to stuff the genie of their rivalry back into the bottle. Along with any number of senior cabinet colleagues, they are insisting their only job is to win the next election and govern in the best interests of Britain. It is a message they are aiming directly at their backbenchers who are becoming irritated and even unnerved by the continuing claims and counter claims surrounding this alleged rift. Ian Gibson, for example, urged the two men to stop squabbling, declaring: ""For goodness sake, sometimes you have to rise above petulance and make sure that you do your job as effectively as you can."" Those with slim majorities are particularly fearful that the rift could hit their own hopes of re-election. Tony Blair will seek to reassure Labour MPs on Monday evening at their first meeting of the new year at Westminster - a behind-closed doors meeting which Gordon Brown is thought likely to also attend to show unity. Meanwhile the likes of Health Secretary John Reid and Labour peer Lord Haskins are warning of the electoral dangers of allowing this soap opera to continue. And they have both warned the rival camps to stop spreading the poison. Lord Haskins even suggested Mr Blair should reinstate Mr Brown as the central figure in the election planning. But this particular genie is unusually reluctant to return to captivity and many fear it is simply too late to repair the damage. They believe they will be fighting the next election with the sounds of open warfare between the two men ringing in their ears. And it matters little whether the rift is real or, as some try to suggest, simply the product of newspaper headlines and Westminster gossip. Few in Westminster actually believe that, simply because the evidence appears to contradict it. For example, the weekend's attempts by both men to play down the divisions failed to do the trick. Even as they were both insisting on their unity of purpose and claiming they would not be swayed by newspaper stories, they still managed to stir the speculation with their comments. Mr Blair talked about the ""New"" Labour manifesto - a move which seemed calculated to irritate the chancellor, who has long rejected the label. And Mr Brown pointedly refused to deny claims the prime minister had reneged on a deal to hand him the premiership last year. That claim was repeated in Robert Peston's book, a book which amply demonstrates this corrosive Downing Street soap opera is nowhere near its final act. For his part, Mr Brown insists his only motivation was to get Labour re-elected. The trouble is, both men have fallen short of offering simple, straightforward denials of the central claims. So they have both been accused of actually making matters worse by feeding the speculation with their own behaviour. The first thing to be said is that these suggestions have not come from nowhere. They started with and are sustained by ""friends"" of the two men. One only had to listen to the chancellor's friend and former spin chief Charlie Whelan last week to understand that there is a real anger from this camp at the prime minister's apparent attempts to confound Mr Brown's leadership ambitions. But it is not just public pronouncements from ex-aides. There are whispered briefings to selected journalists from both sides. It is no secret in Westminster, for example, that Downing Street believes the chancellor is indulging in a mammoth sulk and acting in a petty and deliberately provocative manner. Then there are the actions of the men themselves. Gordon Brown sets out what is seen as a rival manifesto then appears to embark on his own personal campaign. The prime minister responds by scheduling his monthly press conference to clash with a keynote speech by the chancellor. Meanwhile large numbers of backbench MPs insist voters are either entirely uninterested in the chatter, which they believe is a media-only obsession, or that they fear for the efficient running of a government beset by such rivalry. Either way, there is universal agreement that if this goes on through the general election it can only do the Labour party serious damage. There are signs that the two men appreciate the dangers and both want to put a lid on all the speculation. But with probably only four months to the next election, that looks like being a particularly difficult trick to pull off.
",politics
858,"World tour for top video gamers Two UK gamers are about to embark on a world tour as part of the most lucrative-ever global games tournament. Aaron Foster and David Treacy have won the right to take part in a tournament offering $1m in total prize money. The cash will be handed out over 10 separate competitions in a continent-hopping contest organised by the Cyberathlete Professional League. As part of their prize the pair will have their travel costs paid to ensure they can get to the different bouts. The CPL World Tour kicks off in mid-February and the first leg will be in Istanbul. All ten bouts of the tournament will be played throughout 2005, each one in a different country. At each stop $50,000 in prize money will be up for grabs. The tournament champion for each leg of the CPL World Tour will walk away with a $15,000 prize. The winner of the grand final will get a prize purse of $150,000 from a total pot of $500,000. Winners of each stage of the tour automatically get a place at the next stop. The world tour stops are open to any keen gamer that registers. Online registration for the first stop opens this weekend. Some pro-players are winning a spot at the tour destinations through qualifying events organised by CPL partners. Winners at these qualifiers get seeded higher in the elimination parts of each tournament. Mr Foster and Mr Treacy get the chance to attend the World Tour as members of the UK's Four-Kings gaming clan. Towards the end of 2004 Four-Kings staged a series of online Painkiller competitions to reveal the UK's top players of the PC game. The best eight players met face-to-face in a special elimination event in late December where Mr Foster and Mr Tracey proved their prowess at Painkiller. As part of their prize the pair also get a contract with Four-Kings Intel which is one of the UK's few pro-gaming teams. ""There are a lot of people who take gaming very seriously and support their local or national team with the same passion as any other sport,"" said Simon Bysshe who filmed the event for Four-Kings and Intel. More than 80,000 people have downloaded the movie of the tournament highlights. ""Professional gaming is here to stay and will only grow in popularity,"" he said.
",tech
859,"Georgia plans hidden asset pardon Georgia is offering a one-off 'tax amnesty' to people who hid their earnings under the regime of former president Eduard Shevardnadze. The country's new president, Mikhail Saakashvili, has said that anyone now willing to disclose their wealth will only have to pay 1% in income tax. The measure is designed to legitimise previously hidden economic activity and boost Georgia's flagging economy. Georgia's black market is estimated to be twice the size of its legal economy. Mr Saakashvili, elected president in January after Mr Shevardnadze was toppled, has urged the Georgian Parliament to approve the amnesty as soon as possible. It is one of a series of proposals designed to tackle corruption, which was rampant during the Shevardnadze era, and boost Georgia's fragile public finances. The new government is encouraging companies to pay taxes by scrapping existing corruption investigations and destroying all tax records from before 1 January, three days before President Saakashvili was elected. ""There are people who have money but are afraid to show it,"" the president told a government session. ""Documentation about where this money came from doesn't exist because under the former, entirely warped regime, earning capital honestly was not possible."" By declaring their assets and paying the one-off tax, people would be able to ""legalise their property"", Mr Saakashvili stressed. ""No one will have the right to check this money's origin. This money must go back into the economy."" The amnesty will not extend to people who made money through drugs trafficking or international money laundering. Criminal investigations in such cases -thought to involve about 5% of Georgian businesses -are to continue. Mr Saakashvili has accused the Shevardnadze regime, which was toppled by a popular uprising in November, of allowing bribery to flourish. Georgia's economy is in a desperate condition. Half the population are living below the poverty line with many surviving on income of less than $4, or three euros, a day. The unemployment rate is around 20% while the country has a $1.7bn public debt.
",business
860,"Sport betting rules in spotlight A group of MPs and peers has called for a tightening of regulations controlling betting on sport. The Parliamentary Group on Betting and Gaming held a substantial inquiry into betting last year. It followed fears that a massive increase in betting on sport, such as that done using the internet and mobile phones, has led to more cheating. The all-party group recommended 15 ways to protect punters and improve the integrity of sports betting. They include a proposal for raising the maximum jail sentence for gambling cheats above the current two years. Lord Condon, head of the International Cricket Council's anti-corruption unit, who originally made the call for longer prison sentences, said the two-year penalty was ""derisory"". ""You could get a bigger sentence for failing to pay your hotel bill criminally than you could for corruption in major sports. ""Symbolically, a higher penalty, perhaps as the Bill passes through the two Houses, might be appropriate."" The report recommended the governing bodies of sports have a say in the type of bets offered to punters, and for bookmakers to set up ""audit trails"" - something the new betting exchanges already do - to allow suspicious betting patterns to be traced. Lord Faulkner of Worcester, who chaired the inquiry, said: ""Whilst we accept that the greater part of sports betting is neither corrupt nor unfair to punters, the evidence convinces us that the growth of betting exchanges - because of the facility they provide to bet against a result - has increased the potential for corruption. ""It is important that the government works with sporting administrators to review the difficulties faced by governing bodies in convicting the guilty and penalising them appropriately."" The panel's aim was to try to define what constitutes cheating, assess how much might be going on and suggest what the government might do to put it right. As well as the growth of internet and mobile phone betting, there has been the creation of betting exchanges which allow punters to fix odds between themselves. Betting exchanges allow punters to back (to win) but also lay (to lose) a horse. This means they can control their odds at winning by placing their money both ways.
",politics
861,"Preview: Ireland v England (Sun) Lansdowne Road, Dublin Sunday, 27 February 1500 GMT BBC1, Radio 4 LW and this website Ireland are going for their first Grand Slam since 1948 after two opening wins, and England represent their sternest test of the Championship so far. England were sloppy and leaderless in the defeats against Wales and France and another loss would be unthinkable. The pressure is on coach Andy Robinson and his side have to deliver. Despite England's dramatic dip in form since the World Cup final - they have lost eight of their last 13 matches - Ireland coach Eddie O'Sullivan says his side should not underestimate the visitors. ""Had they kicked their points they would have beaten France and that would have created a different landscape for Sunday,"" he said. ""This is England we are talking about. They have a depth of talent and a very good record against Ireland. ""They will target a victory in Dublin as the turning point in their Six Nations."" The differences between the sides is also highlighted in the team selections for the Dublin encounter. Ireland, despite having Gordon D'Arcy still out injured, have been boosted by the return of star skipper Brian O'Driscoll who missed the Scotland game with a hamstring injury. ""The knowledge that the England game was coming up really helped during rehabilitation,"" he said. ""The will to play in this game was enormous. It doesn't get much bigger than England at home."" As well as entering the tournament without players like Jonny Wilkinson, Mike Tindall and Richard Hill, England have now lost two tighthead props in Julian White and Phil Vickery while blind-side flanker Lewis Moody is a major concern. Robinson, who received a lot of flak for the inclusion and then dropping of centre Mathew Tait, has kept faith with kicking fly-half Charlie Hodgson despite his horror show at Twickenham. If England slump in Dublin, it will be their worst run of results in the Championship since 1987. But Robinson was bullish during the week about the game, saying that his side ""are going there to get in their faces"", and has identified the line-out and tackle area as the key to England's chances. And despite the recent results, skipper Jason Robinson believes there is nothing wrong with the mood in the camp. ""There is no lack of confidence in the team,"" said the Sale full-back. ""We have had a good week's training and we are all looking forward to the challenge. ""I still believe in this team. I know if we get our game right we will win the games."" G Murphy; G Dempsey, B O'Driscoll, S Horgan, D Hickie; R O'Gara, P Stringer; R Corrigan, S Byrne, J Hayes; M O'Kelly, P O'Connell; S Easterby, J O'Connor, A Foley. F Sheahan, M Horan, D O'Callaghan, E Miller, G Easterby, D Humphreys, K Maggs. J Robinson (capt); M Cueto, J Noon, O Barkley, J Lewsey; C Hodgson, H Ellis; G Rowntree, S Thompson, M Stevens; D Grewcock, B Kay; J Worsley, L Moody, M Corry. A Titterrell, D Bell, S Borthwick, A Hazell, M Dawson, A Goode, O Smith.
",sport
862,"Isinbayeva claims new world best Pole vaulter Yelena Isinbayeva broke her own indoor world record by clearing 4.89 metres in Lievin on Saturday. It was the Russian's 12th world record of her career and came just a few days after she cleared 4.88m at the Norwich Union Grand Prix in Birmingham. The Olympic champion went on to attempt 5.05m at the meeting on France but failed to clear that height. In the men's 60m, former Olympic 100m champion Maurice Greene could only finish second to Leonard Scott. It was Greene's second consecutive defeat at the hands of his fellow American, who also won in Birmingham last week. ""I ran my race perfectly,"" said Scott, who won in 6.46secs, his best time indoors. ""I am happy even if I know that Maurice is a long way from being at his peak at the start of the season.""
",sport
